key_home,key_away,key_date,key_competition,key_referee,key_stadium,home_goals,away_goals,attendance
25,41,96,4,39,,2,1,44500
27,29,98,4,34,13,1,1,36300
30,31,98,4,37,,1,2,22600
38,25,98,4,24,22,2,1,37400
42,37,98,4,33,25,2,1,47400
41,28,98,4,38,24,1,1,33800
26,44,98,4,30,12,1,1,35600
32,40,99,4,,17,3,1,28500
39,36,99,4,27,,3,1,27500
35,33,99,4,39,20,2,1,74400
43,34,132,4,36,26,2,5,25700
28,35,133,4,24,14,1,1,29900
44,30,133,4,25,27,4,3,16000
31,32,133,4,34,16,1,3,41300
40,38,133,4,29,23,1,0,25800
33,42,102,4,36,18,2,2,41700
36,27,102,4,35,21,1,2,60000
37,43,102,4,38,,0,2,27800
34,26,102,4,39,19,0,2,44900
29,41,102,4,26,15,3,2,22000
25,39,134,4,30,,3,0,45100
27,34,135,4,30,13,1,0,42800
30,25,135,4,33,,0,2,26300
38,33,135,4,38,22,1,0,38700
43,36,135,4,32,26,2,2,25700
35,44,135,4,26,20,4,2,75400
42,40,135,4,27,25,3,3,51700
39,29,135,4,25,,0,1,27600
26,37,135,4,31,12,2,1,36100
41,31,135,4,29,24,0,3,32800
32,28,135,4,39,17,2,3,29000
45,57,136,5,42,,2,1,69000
46,56,108,5,43,28,4,1,30200
47,59,108,5,44,29,1,1,42200
48,54,108,5,45,,1,3,49200
49,60,108,5,46,,1,3,24000
50,58,108,5,47,30,2,1,37200
51,55,108,5,48,,2,1,57000
52,62,109,5,49,,2,0,20300
53,61,109,5,50,31,0,2,73300
54,45,137,5,50,32,2,0,49800
55,50,1,5,51,33,1,2,61300
56,48,1,5,52,34,4,2,35500
57,52,1,5,53,35,3,4,26100
58,51,1,5,54,36,1,3,51000
59,49,1,5,55,,1,2,36800
60,46,1,5,49,37,0,1,23800
61,47,2,5,48,,3,6,30200
62,53,2,5,44,38,1,3,40500
46,55,138,5,45,28,2,0,30200
53,57,4,5,47,31,2,0,73600
51,59,4,5,56,,1,1,54100
47,58,4,5,46,29,0,4,45300
49,62,4,5,53,,2,1,23000
50,61,4,5,,30,2,2,40900
45,56,4,5,57,,0,0,69000
52,54,5,5,42,,2,1,20300
48,60,5,5,58,,1,0,50000
58,49,139,5,43,36,0,1,40600
45,48,7,5,54,,0,0,69000
56,52,7,5,51,34,0,2,34000
62,47,7,5,56,38,7,0,39500
57,50,7,5,48,35,2,0,30000
54,46,7,5,44,32,2,2,44500
60,51,8,5,50,37,1,1,23800
55,53,8,5,49,33,1,3,60100
61,59,8,5,57,39,0,0,24000
52,48,10,5,,,2,0,20300
46,45,10,5,42,28,1,2,30200
50,56,10,5,45,30,4,1,43100
61,58,11,5,53,,2,1,23000
53,54,11,5,52,31,5,0,70100
51,57,11,5,43,,1,3,50200
47,60,11,5,47,29,1,2,41100
49,55,11,5,54,,1,2,24000
59,62,11,5,46,,2,1,37800
48,46,140,5,57,,1,1,45000
45,52,13,5,59,,1,2,69000
55,47,13,5,44,33,2,2,61700
62,61,13,5,50,38,1,4,38300
58,59,13,5,60,36,2,0,43100
60,53,13,5,48,37,1,3,24100
56,51,13,5,42,34,3,2,36300
57,49,14,5,51,35,2,1,26200
54,50,14,5,43,32,0,1,40100
50,60,141,5,56,30,0,1,49000
51,54,16,5,,,2,1,57000
52,46,16,5,47,,4,2,20300
47,57,16,5,58,29,1,1,40400
49,48,16,5,46,,3,2,22100
59,55,16,5,52,,2,1,48500
62,58,17,5,45,38,1,2,44000
53,45,17,5,50,31,2,0,80700
61,56,17,5,49,39,2,2,30200
48,53,142,5,43,,1,2,50000
45,50,18,5,52,,3,0,69000
55,62,18,5,50,33,2,2,61700
56,49,18,5,59,34,2,1,34500
52,51,18,5,45,,0,1,20300
60,59,18,5,44,37,3,2,24300
57,61,18,5,42,35,2,3,30000
54,58,19,5,54,32,0,3,49800
46,47,19,5,60,28,3,2,30200
51,45,143,5,49,,0,0,57000
58,55,21,5,57,36,0,0,51500
47,56,21,5,43,29,1,4,53500
49,54,21,5,47,,2,1,24000
50,48,21,5,53,30,2,1,44200
59,57,21,5,,,2,1,40100
53,46,22,5,48,31,1,1,80700
61,52,22,5,54,39,0,1,30200
62,60,22,5,55,38,2,0,40000
45,49,144,5,44,,4,2,69000
56,59,24,5,58,34,2,3,35500
57,62,24,5,56,35,2,0,29000
48,51,24,5,59,,3,2,50000
54,47,24,5,50,32,3,0,49200
60,58,24,5,52,37,1,3,24300
55,61,24,5,45,33,0,1,61700
52,53,25,5,60,,0,2,20300
46,50,25,5,49,28,4,0,28500
55,60,145,5,46,33,3,0,61700
51,46,27,5,43,,2,1,54200
58,57,27,5,53,36,3,1,43800
47,45,27,5,57,29,3,3,54100
49,52,27,5,48,,1,0,22400
59,48,27,5,51,,3,1,41800
50,53,28,5,45,30,0,4,49000
61,54,28,5,,39,3,1,29800
62,56,28,5,42,38,6,0,39500
53,51,146,5,47,31,2,0,80700
56,58,31,5,49,34,0,0,34000
57,55,31,5,48,35,2,2,30000
48,47,31,5,44,,0,4,50000
54,62,31,5,59,32,3,3,46900
60,61,31,5,60,37,0,1,24400
52,50,31,5,57,,0,1,20000
46,49,32,5,54,28,0,1,30200
45,59,32,5,42,,3,0,69000
55,56,33,5,57,33,4,0,61700
58,46,33,5,56,36,0,4,44300
47,52,33,5,59,29,2,3,45500
49,53,33,5,52,,1,2,24000
50,51,33,5,46,30,3,2,49000
59,54,33,5,55,,1,3,40700
61,45,33,5,50,39,1,1,30200
62,48,34,5,58,38,0,1,39500
60,57,34,5,51,37,1,1,24200
52,59,147,5,44,,3,0,20300
45,58,36,5,54,,4,1,69000
51,62,36,5,48,,4,2,53100
46,61,36,5,42,28,2,2,29300
50,49,36,5,53,30,3,0,34100
54,55,36,5,43,32,5,0,49500
53,47,36,5,49,31,4,1,79200
56,60,37,5,45,34,3,0,36400
48,57,37,5,,,1,1,43000
60,54,148,5,57,37,1,0,24300
62,46,39,5,46,38,1,1,36800
57,56,39,5,47,35,0,0,30000
58,52,39,5,50,36,2,1,51500
47,50,39,5,52,29,1,2,37200
49,51,39,5,55,,1,0,23900
55,45,39,5,44,33,2,0,61700
61,48,40,5,45,,3,2,30200
59,53,40,5,60,,0,2,48500
50,62,149,5,49,30,2,1,36300
45,60,42,5,59,,3,0,69000
51,61,42,5,54,,2,4,51200
46,59,42,5,61,28,1,1,30200
48,58,42,5,51,,1,0,45000
54,57,42,5,53,32,0,0,38200
53,56,42,5,50,31,2,0,80700
49,47,43,5,48,,3,0,22700
52,55,43,5,45,,0,1,20300
47,51,150,5,43,29,1,2,42300
59,50,45,5,,,3,1,33100
58,53,45,5,47,36,1,0,51500
57,46,45,5,57,35,2,2,24500
55,48,45,5,48,33,3,0,61700
56,54,45,5,60,34,1,2,36000
60,52,45,5,53,37,2,4,24200
61,49,46,5,61,39,2,2,22400
62,45,46,5,42,38,3,5,40500
61,53,151,5,44,,1,3,30200
60,49,53,5,56,37,2,2,24100
59,47,53,5,59,,0,1,37500
57,45,53,5,49,35,1,1,30000
62,52,53,5,60,38,1,0,33500
56,46,53,5,54,34,2,1,34300
55,51,53,5,57,33,0,1,61700
58,50,29,5,42,36,0,3,39300
54,48,29,5,,32,1,1,42300
51,58,152,5,48,,1,0,50200
52,57,55,5,43,,0,1,18900
53,62,55,5,45,31,1,1,80700
45,54,55,5,51,,5,1,69000
49,59,55,5,52,,1,1,20000
50,55,55,5,46,30,0,1,49000
48,56,55,5,53,,3,0,45100
47,61,56,5,50,29,1,3,36700
46,60,56,5,58,28,2,2,29300
61,50,153,5,49,39,2,0,28000
60,48,58,5,45,37,3,0,24400
59,51,58,5,55,,2,0,36200
57,53,58,5,57,35,0,3,30000
56,45,58,5,42,34,1,3,40500
55,46,58,5,47,33,0,1,60600
54,52,58,5,48,32,0,1,46600
62,49,59,5,46,38,0,1,38600
58,47,59,5,44,36,0,1,43700
53,55,154,5,60,31,0,0,80700
59,61,61,5,57,,1,0,33100
50,57,61,5,,30,1,0,37200
48,45,61,5,54,,3,2,50000
46,54,61,5,53,28,3,2,30200
52,56,61,5,51,,1,1,20300
47,62,61,5,42,29,2,3,39100
49,58,62,5,50,,0,0,21900
51,60,155,5,43,,0,1,57000
60,47,63,5,48,37,3,1,24500
58,61,63,5,,36,0,3,42600
57,51,63,5,52,35,0,1,30000
62,59,63,5,49,38,1,4,38000
55,49,63,5,55,33,1,0,60400
45,46,63,5,44,,4,0,69000
54,53,63,5,50,,1,1,49800
48,52,64,5,47,,4,2,44000
56,50,64,5,45,34,1,1,39500
59,58,156,5,42,,3,0,35000
50,54,66,5,54,30,3,0,35400
49,57,66,5,62,,2,1,19200
46,48,66,5,51,28,1,1,30000
51,56,66,5,50,,4,0,54100
53,60,66,5,53,31,2,0,80700
52,45,66,5,57,,1,3,20300
61,62,67,5,60,39,4,2,28900
47,55,67,5,43,29,2,1,51600
57,47,157,5,46,35,2,1,28800
60,50,69,5,44,37,0,1,24500
54,51,69,5,45,32,1,1,45700
48,49,69,5,58,,1,0,45500
46,52,69,5,,28,1,2,29000
55,59,69,5,52,33,1,1,61400
45,53,69,5,49,,1,3,69000
58,62,70,5,48,36,0,2,47400
56,61,70,5,47,34,2,2,37500
53,48,158,5,43,31,1,0,80700
59,60,75,5,56,,5,0,45100
50,45,75,5,46,30,3,1,49000
58,54,75,5,60,36,0,0,49400
62,55,75,5,45,38,1,0,39000
47,46,75,5,50,29,2,0,35400
61,57,75,5,54,39,3,0,28100
49,56,76,5,57,,1,3,24000
51,52,76,5,59,,2,4,49500
48,50,159,5,48,,4,0,46500
54,49,78,5,53,32,2,1,41000
46,53,78,5,46,28,1,0,30200
57,59,78,5,,35,1,2,27300
45,51,78,5,60,,6,0,69000
55,58,78,5,51,33,2,1,61700
56,47,78,5,49,34,1,1,40500
52,61,79,5,44,,0,1,20300
60,62,79,5,42,37,1,2,24100
47,54,160,5,57,29,0,1,47700
59,56,81,5,60,,1,3,48500
50,46,81,5,61,30,2,0,47200
49,45,81,5,44,,1,2,24000
58,60,81,5,43,36,2,1,50500
51,48,81,5,62,,6,2,57000
53,52,81,5,45,31,1,1,80700
61,55,82,5,48,39,2,0,30200
62,57,82,5,49,38,1,1,39000
60,55,161,5,47,37,0,2,24500
54,61,83,5,52,32,0,1,46000
52,49,83,5,51,,1,1,20300
53,50,83,5,49,31,4,1,80700
56,62,83,5,43,34,1,1,40500
45,47,83,5,58,,1,0,69000
46,51,83,5,55,28,0,0,30200
48,59,84,5,50,,1,0,49000
57,58,84,5,42,35,1,1,29100
58,56,162,5,50,36,1,1,51500
59,45,86,5,57,,1,1,48600
50,52,86,5,42,30,2,0,48000
49,46,86,5,48,,3,2,24000
51,53,86,5,44,,1,1,57000
55,57,86,5,53,33,1,0,61700
62,54,86,5,47,38,2,4,39000
47,48,87,5,60,29,5,1,53000
61,60,87,5,46,39,2,1,30200
52,47,163,5,47,,1,0,20300
54,59,89,5,,32,0,2,49800
48,62,89,5,53,,1,3,50000
46,58,89,5,60,28,1,0,30200
57,60,89,5,45,35,2,2,30000
51,50,89,5,58,,0,0,57000
56,55,89,5,57,34,1,1,40500
45,61,90,5,49,,5,1,69000
53,49,90,5,54,31,3,0,87000
49,50,164,5,56,,1,3,24000
60,56,92,5,60,37,1,3,24500
58,45,92,5,46,36,1,1,51500
55,54,92,5,52,33,0,1,61700
61,46,92,5,50,39,2,1,29300
62,51,92,5,42,38,3,0,39000
47,53,92,5,48,29,1,0,54100
57,48,93,5,43,35,4,1,30000
59,52,93,5,49,,0,0,48500
54,60,165,5,43,32,2,0,49800
56,57,165,5,49,34,0,1,40000
50,47,95,5,52,30,0,1,48800
48,61,95,5,47,,2,0,50000
46,62,95,5,45,28,1,2,30200
52,58,95,5,48,,3,0,20300
53,59,95,5,51,31,2,0,80700
51,49,95,5,,,0,2,53000
45,55,95,5,44,,4,1,69000
59,46,98,5,44,,1,2,48600
47,49,98,5,60,29,2,0,49100
58,48,98,5,45,36,0,2,51500
56,53,98,5,43,34,2,0,40600
55,52,98,5,59,33,1,3,60300
61,51,98,5,55,39,1,1,30200
62,50,98,5,54,38,2,1,39000
57,54,98,5,57,35,1,2,30000
60,45,98,5,42,37,1,8,24500
54,56,133,5,62,32,3,2,49800
49,61,133,5,54,,0,1,24000
45,62,133,5,50,,2,1,69000
46,57,133,5,42,28,1,3,30200
50,59,133,5,57,30,3,1,49000
53,58,133,5,44,31,3,1,80700
51,47,133,5,49,,1,1,57000
52,60,133,5,,,2,1,20300
48,55,133,5,51,,2,1,50000
63,74,166,2,63,40,2,2,13000
64,75,166,2,20,41,1,2,31400
65,81,166,2,64,,0,0,35300
66,80,166,2,65,42,1,2,55800
67,77,166,2,66,,0,0,7800
68,76,166,2,67,43,3,1,25400
69,21,166,2,68,,1,1,21400
70,78,166,2,69,,2,1,10400
71,73,166,2,70,,2,0,14700
72,79,167,2,71,44,1,0,21900
73,63,105,2,72,45,1,1,12900
74,67,105,2,73,,1,2,15800
75,69,105,2,65,46,0,3,14500
76,70,105,2,74,,3,2,24000
77,66,105,2,68,47,3,2,15400
78,64,105,2,75,,0,1,10900
79,71,106,2,76,48,1,2,31600
80,65,106,2,67,49,3,2,19100
21,68,106,2,77,,0,0,15800
81,72,168,2,78,50,0,0,8900
64,81,108,2,66,41,2,2,32900
65,73,108,2,78,,1,0,33500
66,74,108,2,20,42,2,0,53400
67,75,108,2,71,,1,1,7700
69,76,108,2,70,,0,0,24700
71,78,108,2,64,,2,1,16200
63,77,108,2,69,40,1,1,8000
72,80,109,2,79,44,0,0,16700
70,21,109,2,63,,0,0,11400
68,79,109,2,80,43,1,2,30100
78,69,1,2,78,,0,1,9400
74,65,1,2,77,,2,0,14800
75,71,1,2,73,46,0,2,14300
76,64,1,2,72,,3,1,27500
77,72,1,2,75,47,0,1,11100
80,73,1,2,74,49,0,2,15500
21,67,2,2,67,,1,1,14000
81,63,2,2,76,50,2,0,6700
70,68,2,2,20,,3,1,12200
79,66,2,2,81,48,1,1,32800
63,80,4,2,82,40,1,1,9000
65,77,4,2,63,,1,1,37000
72,75,4,2,80,44,1,2,14400
68,78,4,2,68,43,4,0,19000
69,70,4,2,83,,2,1,17500
71,76,4,2,69,,0,1,19300
64,21,4,2,81,41,1,4,36800
73,74,5,2,66,45,0,0,16000
67,79,5,2,65,,2,1,10300
66,81,5,2,79,42,2,2,49400
74,80,7,2,70,,0,1,15500
81,71,7,2,77,50,0,0,6100
75,73,7,2,84,46,0,2,14200
76,72,7,2,76,,3,0,30400
70,67,7,2,72,,4,0,9700
77,64,7,2,73,47,1,1,13700
78,66,7,2,71,,0,3,15000
68,69,8,2,74,43,0,0,28600
79,65,8,2,64,48,2,0,29900
63,75,13,2,75,40,2,2,7700
80,79,13,2,78,49,0,0,15000
74,81,13,2,83,,2,1,16000
66,70,13,2,66,42,2,1,49900
72,78,13,2,65,44,3,1,13700
67,69,13,2,79,,1,2,7600
65,76,13,2,80,,0,1,39000
73,77,14,2,67,45,1,0,11500
71,21,14,2,82,,1,1,15100
64,68,14,2,63,41,0,2,28700
78,63,16,2,79,,0,4,12500
79,74,16,2,73,48,1,0,23900
81,73,16,2,68,50,0,1,5400
75,65,16,2,71,46,2,3,17300
70,64,16,2,70,,3,0,11100
77,80,16,2,72,47,2,1,10500
76,66,16,2,82,,1,1,35000
21,72,17,2,74,,3,1,15200
68,67,17,2,84,43,0,0,22600
69,71,17,2,20,,3,1,21700
63,79,18,2,83,40,0,1,10300
73,78,18,2,81,45,0,0,12400
80,81,18,2,75,49,0,0,16300
66,75,18,2,73,42,1,0,48300
72,70,18,2,63,44,2,0,14000
71,68,18,2,64,,0,2,20400
64,69,19,2,85,41,0,0,30200
74,77,19,2,69,51,2,1,14600
67,76,19,2,67,,2,1,9300
65,21,19,2,77,,3,1,35000
79,73,21,2,74,48,0,2,26500
64,67,21,2,82,41,1,0,29400
81,77,21,2,86,50,0,2,5100
75,74,21,2,83,46,1,0,14600
69,72,21,2,68,,0,1,22700
76,80,21,2,20,,1,1,31700
70,71,21,2,80,,1,3,11200
78,65,22,2,72,,1,1,11500
68,63,22,2,66,43,2,3,27500
21,66,22,2,76,,1,3,17300
63,67,24,2,68,40,2,0,9300
73,76,24,2,63,45,2,0,16000
80,75,24,2,64,49,2,3,14100
74,78,24,2,84,,2,0,15800
65,70,24,2,78,,2,1,34000
71,64,24,2,75,,1,1,16600
77,21,25,2,83,47,1,1,12400
72,68,25,2,71,44,1,1,20000
81,79,169,2,79,50,2,2,5100
66,69,170,2,20,42,0,0,50100
78,80,27,2,69,,3,2,7400
79,77,27,2,84,48,1,1,21700
76,74,27,2,76,,1,2,27900
70,63,27,2,67,,1,1,11000
69,65,27,2,66,,1,1,28400
64,72,28,2,64,41,2,0,30500
21,73,28,2,78,,3,1,16200
75,81,28,2,80,46,0,4,14800
67,71,28,2,73,,2,0,7600
68,66,28,2,79,43,2,1,40200
79,75,31,2,75,48,2,1,22000
73,70,31,2,76,45,1,1,16000
66,64,31,2,72,42,1,1,50100
81,78,31,2,20,50,0,0,5200
72,71,31,2,81,44,1,0,15200
80,21,31,2,63,49,2,5,15000
63,69,32,2,71,40,2,1,10000
74,68,32,2,65,,1,1,15400
65,67,32,2,64,,1,0,36700
77,76,170,2,78,47,1,1,10900
75,77,33,2,68,46,2,0,14100
68,80,33,2,74,43,2,1,26200
69,73,33,2,80,,2,1,28900
76,63,33,2,73,,1,1,21800
70,74,33,2,69,,2,0,9300
71,66,33,2,66,,0,1,30300
67,72,33,2,79,,0,1,6800
78,79,34,2,77,,2,4,9300
21,81,34,2,82,,2,1,13600
64,65,34,2,67,41,1,3,32500
74,69,36,2,70,,2,0,15400
66,72,36,2,65,42,4,0,51200
81,67,36,2,81,50,1,1,9100
75,76,36,2,63,46,1,1,14400
77,78,36,2,71,47,3,0,9900
79,21,36,2,76,48,1,1,26100
63,71,37,2,72,40,1,2,10300
80,70,37,2,83,49,0,3,13400
65,68,37,2,77,,2,2,35000
73,64,171,2,84,45,4,1,14500
78,75,39,2,64,,1,1,7300
64,63,39,2,68,41,1,1,21100
69,81,39,2,67,,1,0,20800
70,77,39,2,73,,2,1,9200
71,80,39,2,79,,1,0,30300
72,65,39,2,82,44,1,2,19000
21,74,40,2,74,,6,3,14400
67,66,40,2,71,,1,0,12400
68,73,40,2,66,43,3,1,28100
76,79,40,2,80,,2,2,18000
78,21,42,2,84,,0,1,8000
73,72,42,2,20,45,0,0,11900
80,67,42,2,80,49,0,0,12400
74,64,42,2,83,,3,0,15300
75,70,42,2,72,46,1,0,13400
77,68,42,2,63,47,1,2,11100
63,66,42,2,77,40,1,1,21300
65,71,43,2,76,,2,0,32500
81,76,43,2,75,50,0,2,6700
79,69,43,2,78,48,0,0,20000
72,63,45,2,66,44,1,1,14800
67,73,45,2,67,,1,1,9200
69,77,45,2,77,,1,0,20100
76,78,45,2,79,,2,0,21900
71,74,45,2,68,,3,0,26000
68,81,45,2,64,43,2,2,32800
70,79,46,2,81,,1,1,12000
66,65,46,2,74,42,1,1,54300
21,75,172,2,65,,3,0,16100
64,80,55,2,82,41,2,0,33600
74,72,173,2,,,0,0,
78,67,174,2,75,,0,0,9100
73,66,174,2,76,45,0,0,15300
80,69,174,2,84,49,1,0,14500
21,76,174,2,71,,1,1,16800
65,63,174,2,20,,1,1,38800
81,70,174,2,70,50,2,1,5000
75,68,174,2,80,46,2,0,17800
77,71,174,2,83,47,2,1,9900
79,64,174,2,63,48,2,2,24000
63,81,53,2,79,40,1,1,9300
73,80,53,2,81,45,1,3,11900
64,76,53,2,74,41,2,1,32300
65,74,53,2,72,,3,0,32700
72,77,53,2,64,44,2,1,13600
67,21,53,2,73,,0,2,7000
68,70,53,2,83,43,2,1,28200
69,78,53,2,69,,4,0,19900
71,75,53,2,77,,1,0,12100
66,79,29,2,82,42,2,1,48100
78,68,58,2,84,,1,2,8600
80,63,58,2,75,49,2,0,13200
74,73,58,2,70,,2,0,15500
76,71,58,2,78,,2,1,19100
70,69,58,2,65,,5,1,11900
77,65,58,2,68,47,2,1,11100
21,64,58,2,63,,1,0,17500
79,67,59,2,83,48,2,0,20000
75,72,59,2,76,46,1,2,13500
81,66,59,2,71,50,0,0,11000
73,75,61,2,72,45,2,1,13000
80,74,61,2,74,49,0,2,13400
64,77,61,2,80,41,1,1,32300
66,78,61,2,63,42,1,0,47700
72,76,61,2,75,44,1,2,18000
67,70,61,2,20,,1,0,7000
69,68,61,2,66,,1,0,26000
63,21,62,2,67,40,1,1,10900
71,81,62,2,69,,2,0,24700
65,79,62,2,79,,0,0,35000
78,72,63,2,82,,0,0,8500
79,80,63,2,71,48,1,2,21900
81,74,63,2,76,50,3,1,4900
75,63,63,2,84,46,3,1,14100
68,64,63,2,70,43,0,0,33000
70,66,63,2,73,,1,2,19900
76,65,63,2,64,,1,4,34700
69,67,64,2,68,,2,0,18400
77,73,64,2,78,47,3,0,10700
21,71,64,2,83,,2,0,15900
65,75,156,2,67,,4,0,32000
63,78,66,2,77,40,1,1,10300
73,81,66,2,68,45,2,0,13300
80,77,66,2,69,49,2,2,13700
64,70,66,2,75,41,2,3,30300
66,76,66,2,20,42,2,1,53500
74,79,66,2,80,,5,1,15500
72,21,67,2,81,44,1,0,16900
67,68,67,2,64,,0,3,8700
71,69,67,2,72,,1,2,21400
78,73,69,2,69,,1,1,7400
81,80,69,2,64,50,2,2,5100
69,64,69,2,76,,2,0,22700
76,67,69,2,84,,0,2,19800
70,72,69,2,74,,0,0,12100
77,74,69,2,67,47,0,0,10400
79,63,69,2,63,48,3,0,23000
75,66,70,2,79,46,1,2,20000
68,71,70,2,73,43,2,1,29900
21,65,70,2,66,,1,1,17200
80,76,75,2,87,49,1,0,17200
74,75,75,2,88,,0,0,16100
72,69,75,2,,44,0,1,15200
67,64,75,2,89,,0,0,8200
71,70,75,2,90,,0,1,14100
77,81,75,2,91,47,0,1,11900
63,68,75,2,92,40,1,0,12000
73,79,76,2,93,45,1,3,14000
65,78,76,2,94,,5,0,36800
66,21,76,2,95,42,1,2,53000
69,66,159,2,74,,0,2,29000
78,74,78,2,73,,3,3,7400
64,71,78,2,82,41,0,1,29500
75,80,78,2,83,46,2,0,16200
67,63,78,2,78,,1,0,7600
76,73,78,2,79,,2,0,20700
70,65,78,2,69,,0,2,17900
79,81,79,2,66,48,0,1,26700
21,77,79,2,64,,2,1,17100
68,72,79,2,20,43,2,2,23700
63,70,81,2,67,40,2,0,16200
73,21,81,2,84,45,1,2,13400
74,76,81,2,63,,0,0,16000
72,64,81,2,68,44,1,4,14600
71,67,81,2,75,,1,1,12600
77,79,81,2,77,47,2,2,11100
65,69,81,2,80,,1,1,35500
80,78,82,2,76,49,2,0,14700
81,75,82,2,70,50,0,1,5500
66,68,82,2,82,42,2,1,52800
78,81,83,2,81,,0,2,9200
21,80,83,2,69,,3,1,16900
75,79,83,2,74,46,0,0,19000
68,74,83,2,77,43,0,0,27200
69,63,83,2,79,,0,0,27700
70,73,83,2,71,,2,1,11000
71,72,83,2,83,,0,1,12100
67,65,84,2,82,,2,2,8900
76,77,84,2,66,,1,1,24700
64,66,84,2,78,41,0,1,40900
63,76,86,2,80,40,2,2,17300
79,78,86,2,75,48,0,0,24100
80,68,86,2,68,49,1,2,19000
74,70,86,2,70,,1,1,15100
81,21,86,2,67,50,1,0,8000
77,75,86,2,76,47,1,1,10600
73,69,86,2,73,45,2,0,15100
66,71,87,2,64,42,2,2,50700
72,67,87,2,65,44,1,1,14200
65,64,87,2,20,,3,0,34400
64,73,89,2,83,41,1,1,30700
67,81,89,2,74,,3,2,9000
69,74,89,2,65,,1,2,28300
76,75,89,2,69,,2,1,24300
70,80,89,2,82,,3,2,11300
71,63,89,2,63,,0,1,35500
21,79,89,2,78,,1,1,17100
78,77,90,2,71,,0,1,7700
72,66,90,2,79,44,1,2,25100
68,65,90,2,66,43,1,0,40100
63,64,93,2,65,40,1,1,13000
79,76,93,2,73,48,2,0,29700
73,68,93,2,81,45,2,2,14600
80,71,93,2,70,49,1,1,15800
81,69,93,2,77,50,1,0,6600
75,78,93,2,82,46,0,0,18900
77,70,93,2,75,47,1,1,12200
74,21,93,2,68,,1,1,16300
65,72,131,2,76,,3,2,34800
66,67,131,2,66,42,4,2,49600
64,74,95,2,67,41,2,3,31600
21,78,95,2,70,,5,0,17000
69,79,95,2,83,,0,0,22000
70,75,95,2,80,,1,0,14100
68,77,95,2,69,43,3,1,29200
66,63,96,2,76,42,1,1,53600
72,73,96,2,74,44,0,0,13900
67,80,96,2,71,,0,4,7900
71,65,96,2,77,,2,0,20800
76,81,96,2,79,,1,1,23700
78,76,98,2,68,,0,1,10500
63,72,98,2,81,40,1,0,13000
79,70,98,2,76,48,0,4,24100
73,67,98,2,20,45,0,0,14300
80,64,98,2,64,49,1,1,20300
74,71,98,2,73,,0,0,15700
81,68,98,2,80,50,1,1,9300
75,21,98,2,65,46,0,1,18000
77,69,99,2,63,47,2,0,11400
65,66,99,2,79,,3,2,39500
68,75,100,2,67,43,2,2,27700
76,21,100,2,77,,1,2,22200
63,65,101,2,78,40,4,0,12000
64,79,101,2,82,41,1,0,28200
72,74,101,2,69,44,3,1,14000
67,78,101,2,80,,3,2,7500
69,80,101,2,66,,1,1,20000
70,81,101,2,83,,3,0,14500
71,77,101,2,20,,0,0,17500
66,73,101,2,71,42,3,0,46300
78,71,102,2,75,,1,0,7600
80,72,102,2,63,49,2,0,15500
81,64,102,2,76,50,1,1,6400
75,67,102,2,79,46,3,0,19400
76,69,102,2,70,,1,2,22600
77,63,102,2,73,47,1,1,12100
74,66,102,2,81,,2,2,17000
73,65,175,2,80,45,1,1,14000
79,68,176,2,66,48,1,0,25600
21,70,176,2,78,,1,0,16800
63,73,103,2,69,40,0,1,11900
64,78,103,2,65,41,0,1,28700
65,80,103,2,76,,0,0,37000
66,77,103,2,82,42,2,2,52900
72,81,103,2,68,44,0,1,18000
67,74,103,2,83,,2,0,10400
68,21,103,2,64,43,2,2,40400
69,75,103,2,77,,0,2,24300
70,76,103,2,71,,2,1,19900
71,79,103,2,63,,2,0,18400
78,70,177,2,73,,1,3,7900
79,72,177,2,81,48,2,0,21000
73,71,177,2,79,45,0,2,14500
80,66,177,2,80,49,2,2,20500
21,69,177,2,20,,3,2,17100
74,63,177,2,67,,1,2,15800
81,65,177,2,66,50,0,2,11100
75,64,177,2,72,46,4,0,19000
76,68,177,2,78,,1,1,25900
77,67,177,2,76,47,2,1,15200
82,95,1,3,96,,0,1,15000
22,92,1,3,97,,0,0,41000
83,24,2,3,98,52,1,0,30000
84,94,2,3,99,53,2,1,11000
85,96,2,3,100,,4,0,42000
23,92,172,3,101,,3,2,60000
86,93,2,3,102,54,2,0,17000
87,97,2,3,103,,2,0,21500
88,91,2,3,104,55,0,0,24000
89,98,2,3,21,56,1,1,25000
90,23,3,3,105,57,0,0,17000
23,82,4,3,106,,2,1,54000
91,22,4,3,107,58,5,1,15000
92,85,4,3,101,,2,0,23000
93,88,5,3,23,59,3,2,27000
24,87,5,3,108,,3,3,23000
94,86,5,3,109,60,2,1,15000
95,84,5,3,110,,1,3,27000
96,89,5,3,111,61,1,0,40000
97,90,5,3,22,,3,1,33000
98,83,5,3,112,62,2,2,22000
89,97,7,3,102,56,1,2,20900
85,94,7,3,104,,1,1,22600
83,91,8,3,21,52,0,0,26000
82,24,8,3,99,,0,4,15000
84,93,8,3,97,53,0,1,11000
88,23,8,3,103,55,1,2,25000
92,96,8,3,96,,1,0,23000
22,90,8,3,100,,2,2,30000
86,95,8,3,113,54,1,1,17000
87,98,8,3,105,,1,2,22400
90,82,11,3,107,57,2,1,20000
96,86,11,3,106,61,1,1,9000
95,89,11,3,23,,1,1,26000
93,22,11,3,101,59,2,1,6000
